_id,ngay,giai,so,basocuoi,haisocuoi,chanle,createdAt,updatedAt,__v,date_obj
69189ab3deab5375d296c54b,22/07/2022,G5f,4489,489,89,CCL,2025-11-15 15:22:27.608,2025-11-15 15:22:27.608,0,2022-07-22
69189ab3deab5375d296c548,22/07/2022,G5e,6407,407,07,CCL,2025-11-15 15:22:27.536,2025-11-15 15:22:27.536,0,2022-07-22
69189ab3deab5375d296c545,22/07/2022,G5d,6982,982,82,LCC,2025-11-15 15:22:27.464,2025-11-15 15:22:27.464,0,2022-07-22
69189ab3deab5375d296c542,22/07/2022,G5c,6083,083,83,CCL,2025-11-15 15:22:27.387,2025-11-15 15:22:27.387,0,2022-07-22
69189ab3deab5375d296c54e,22/07/2022,G6a,826,826,26,CCC,2025-11-15 15:22:27.686,2025-11-15 15:22:27.686,0,2022-07-22
69189ab0deab5375d296c4d9,23/07/2022,G3e,86896,896,96,CLC,2025-11-15 15:22:24.851,2025-11-15 15:22:24.851,0,2022-07-23
69189ab0deab5375d296c4d6,23/07/2022,G3d,61505,505,05,LCL,2025-11-15 15:22:24.779,2025-11-15 15:22:24.779,0,2022-07-23
69189ab0deab5375d296c4d0,23/07/2022,G3b,93938,938,38,LLC,2025-11-15 15:22:24.636,2025-11-15 15:22:24.636,0,2022-07-23
69189ab0deab5375d296c4d3,23/07/2022,G3c,52555,555,55,LLL,2025-11-15 15:22:24.708,2025-11-15 15:22:24.708,0,2022-07-23
69189ab0deab5375d296c4cd,23/07/2022,G3a,41322,322,22,LCC,2025-11-15 15:22:24.566,2025-11-15 15:22:24.566,0,2022-07-23
69189ab2deab5375d296c50f,23/07/2022,G7d,51,51,51,,2025-11-15 15:22:26.139,2025-11-15 15:22:26.139,0,2022-07-23
69189ab0deab5375d296c4c7,23/07/2022,G2a,28048,048,48,CCC,2025-11-15 15:22:24.424,2025-11-15 15:22:24.424,0,2022-07-23
69189ab0deab5375d296c4c4,23/07/2022,G1,86993,993,93,LLL,2025-11-15 15:22:24.353,2025-11-15 15:22:24.353,0,2022-07-23
69189ab0deab5375d296c4c1,23/07/2022,ĐB,15361,361,61,LCL,2025-11-15 15:22:24.282,2025-11-15 15:22:24.282,0,2022-07-23
69189ab2deab5375d296c50c,23/07/2022,G7c,61,61,61,,2025-11-15 15:22:26.068,2025-11-15 15:22:26.068,0,2022-07-23
69189ab0deab5375d296c4dc,23/07/2022,G3f,02053,053,53,CLL,2025-11-15 15:22:24.922,2025-11-15 15:22:24.922,0,2022-07-23
69189ab0deab5375d296c4ca,23/07/2022,G2b,57745,745,45,LCL,2025-11-15 15:22:24.495,2025-11-15 15:22:24.495,0,2022-07-23
69189ab0deab5375d296c4df,23/07/2022,G4a,4842,842,42,CCC,2025-11-15 15:22:24.993,2025-11-15 15:22:24.993,0,2022-07-23
69189ab1deab5375d296c4fa,23/07/2022,G5f,7072,072,72,CLC,2025-11-15 15:22:25.635,2025-11-15 15:22:25.635,0,2022-07-23
69189ab1deab5375d296c4e5,23/07/2022,G4c,3931,931,31,LLL,2025-11-15 15:22:25.136,2025-11-15 15:22:25.136,0,2022-07-23
69189ab1deab5375d296c4e2,23/07/2022,G4b,5846,846,46,CCC,2025-11-15 15:22:25.064,2025-11-15 15:22:25.064,0,2022-07-23
69189ab1deab5375d296c506,23/07/2022,G7a,53,53,53,,2025-11-15 15:22:25.921,2025-11-15 15:22:25.921,0,2022-07-23
69189ab1deab5375d296c503,23/07/2022,G6c,154,154,54,LLC,2025-11-15 15:22:25.849,2025-11-15 15:22:25.849,0,2022-07-23
69189ab1deab5375d296c500,23/07/2022,G6b,573,573,73,LLL,2025-11-15 15:22:25.778,2025-11-15 15:22:25.778,0,2022-07-23
69189ab1deab5375d296c4fd,23/07/2022,G6a,000,000,00,CCC,2025-11-15 15:22:25.707,2025-11-15 15:22:25.707,0,2022-07-23
69189ab1deab5375d296c509,23/07/2022,G7b,87,87,87,,2025-11-15 15:22:25.992,2025-11-15 15:22:25.992,0,2022-07-23
69189ab1deab5375d296c4f4,23/07/2022,G5d,5103,103,03,LCL,2025-11-15 15:22:25.493,2025-11-15 15:22:25.493,0,2022-07-23
69189ab1deab5375d296c4f1,23/07/2022,G5c,0727,727,27,LCL,2025-11-15 15:22:25.422,2025-11-15 15:22:25.422,0,2022-07-23
69189ab1deab5375d296c4ee,23/07/2022,G5b,5850,850,50,CLC,2025-11-15 15:22:25.350,2025-11-15 15:22:25.350,0,2022-07-23
69189ab1deab5375d296c4eb,23/07/2022,G5a,2370,370,70,LLC,2025-11-15 15:22:25.278,2025-11-15 15:22:25.278,0,2022-07-23
69189ab1deab5375d296c4e8,23/07/2022,G4d,4697,697,97,CLL,2025-11-15 15:22:25.207,2025-11-15 15:22:25.207,0,2022-07-23
69189ab1deab5375d296c4f7,23/07/2022,G5e,4180,180,80,LCC,2025-11-15 15:22:25.564,2025-11-15 15:22:25.564,0,2022-07-23
69189aafdeab5375d296c48e,24/07/2022,G4a,8872,872,72,CLC,2025-11-15 15:22:23.067,2025-11-15 15:22:23.067,0,2022-07-24
69189aaedeab5375d296c48b,24/07/2022,G3f,33105,105,05,LCL,2025-11-15 15:22:22.996,2025-11-15 15:22:22.996,0,2022-07-24
69189aaedeab5375d296c488,24/07/2022,G3e,33795,795,95,LLL,2025-11-15 15:22:22.922,2025-11-15 15:22:22.922,0,2022-07-24
69189aaedeab5375d296c485,24/07/2022,G3d,66458,458,58,CLC,2025-11-15 15:22:22.851,2025-11-15 15:22:22.851,0,2022-07-24
69189aaedeab5375d296c482,24/07/2022,G3c,39036,036,36,CLC,2025-11-15 15:22:22.774,2025-11-15 15:22:22.774,0,2022-07-24
69189aaedeab5375d296c476,24/07/2022,G2a,77335,335,35,LLL,2025-11-15 15:22:22.450,2025-11-15 15:22:22.450,0,2022-07-24
69189aaedeab5375d296c47c,24/07/2022,G3a,18856,856,56,CLC,2025-11-15 15:22:22.599,2025-11-15 15:22:22.599,0,2022-07-24
69189aaedeab5375d296c479,24/07/2022,G2b,30735,735,35,LLL,2025-11-15 15:22:22.521,2025-11-15 15:22:22.521,0,2022-07-24
69189aaedeab5375d296c473,24/07/2022,G1,51386,386,86,LCC,2025-11-15 15:22:22.379,2025-11-15 15:22:22.379,0,2022-07-24
69189aaedeab5375d296c470,24/07/2022,ĐB,22857,857,57,CLL,2025-11-15 15:22:22.308,2025-11-15 15:22:22.308,0,2022-07-24
69189aaedeab5375d296c47f,24/07/2022,G3b,99500,500,00,LCC,2025-11-15 15:22:22.703,2025-11-15 15:22:22.703,0,2022-07-24
69189aafdeab5375d296c491,24/07/2022,G4b,2380,380,80,LCC,2025-11-15 15:22:23.138,2025-11-15 15:22:23.138,0,2022-07-24
69189aafdeab5375d296c4a9,24/07/2022,G5f,8796,796,96,LLC,2025-11-15 15:22:23.708,2025-11-15 15:22:23.708,0,2022-07-24
69189aafdeab5375d296c497,24/07/2022,G4d,9457,457,57,CLL,2025-11-15 15:22:23.280,2025-11-15 15:22:23.280,0,2022-07-24
69189ab0deab5375d296c4b8,24/07/2022,G7b,64,64,64,,2025-11-15 15:22:24.068,2025-11-15 15:22:24.068,0,2022-07-24
69189aafdeab5375d296c4b5,24/07/2022,G7a,00,00,00,,2025-11-15 15:22:23.996,2025-11-15 15:22:23.996,0,2022-07-24
69189aafdeab5375d296c4b2,24/07/2022,G6c,632,632,32,CLC,2025-11-15 15:22:23.922,2025-11-15 15:22:23.922,0,2022-07-24
69189aafdeab5375d296c4af,24/07/2022,G6b,933,933,33,LLL,2025-11-15 15:22:23.851,2025-11-15 15:22:23.851,0,2022-07-24
69189aafdeab5375d296c4ac,24/07/2022,G6a,915,915,15,LLL,2025-11-15 15:22:23.780,2025-11-15 15:22:23.780,0,2022-07-24
69189ab0deab5375d296c4bb,24/07/2022,G7c,28,28,28,,2025-11-15 15:22:24.139,2025-11-15 15:22:24.139,0,2022-07-24
69189aafdeab5375d296c4a6,24/07/2022,G5e,0787,787,87,LCL,2025-11-15 15:22:23.637,2025-11-15 15:22:23.637,0,2022-07-24
69189ab0deab5375d296c4be,24/07/2022,G7d,01,01,01,,2025-11-15 15:22:24.210,2025-11-15 15:22:24.210,0,2022-07-24
69189aafdeab5375d296c49a,24/07/2022,G5a,9494,494,94,CLC,2025-11-15 15:22:23.352,2025-11-15 15:22:23.352,0,2022-07-24
69189aafdeab5375d296c494,24/07/2022,G4c,7349,349,49,LCL,2025-11-15 15:22:23.209,2025-11-15 15:22:23.209,0,2022-07-24
69189aafdeab5375d296c4a0,24/07/2022,G5c,6282,282,82,CCC,2025-11-15 15:22:23.495,2025-11-15 15:22:23.495,0,2022-07-24
69189aafdeab5375d296c4a3,24/07/2022,G5d,6285,285,85,CCL,2025-11-15 15:22:23.566,2025-11-15 15:22:23.566,0,2022-07-24
69189aafdeab5375d296c49d,24/07/2022,G5b,0203,203,03,CCL,2025-11-15 15:22:23.423,2025-11-15 15:22:23.423,0,2022-07-24
69189aaddeab5375d296c440,25/07/2022,G4b,6840,840,40,CCC,2025-11-15 15:22:21.165,2025-11-15 15:22:21.165,0,2022-07-25
69189aacdeab5375d296c41f,25/07/2022,ĐB,69502,502,02,LCC,2025-11-15 15:22:20.368,2025-11-15 15:22:20.368,0,2022-07-25
69189aacdeab5375d296c422,25/07/2022,G1,72642,642,42,CCC,2025-11-15 15:22:20.440,2025-11-15 15:22:20.440,0,2022-07-25
69189aacdeab5375d296c425,25/07/2022,G2a,04474,474,74,CLC,2025-11-15 15:22:20.519,2025-11-15 15:22:20.519,0,2022-07-25
69189aacdeab5375d296c42b,25/07/2022,G3a,99464,464,64,CCC,2025-11-15 15:22:20.662,2025-11-15 15:22:20.662,0,2022-07-25
69189aacdeab5375d296c42e,25/07/2022,G3b,91324,324,24,LCC,2025-11-15 15:22:20.734,2025-11-15 15:22:20.734,0,2022-07-25
69189aacdeab5375d296c431,25/07/2022,G3c,13169,169,69,LCL,2025-11-15 15:22:20.806,2025-11-15 15:22:20.806,0,2022-07-25
69189aacdeab5375d296c434,25/07/2022,G3d,61240,240,40,CCC,2025-11-15 15:22:20.877,2025-11-15 15:22:20.877,0,2022-07-25
69189aacdeab5375d296c437,25/07/2022,G3e,37704,704,04,LCC,2025-11-15 15:22:20.948,2025-11-15 15:22:20.948,0,2022-07-25
69189aaddeab5375d296c43a,25/07/2022,G3f,66460,460,60,CCC,2025-11-15 15:22:21.022,2025-11-15 15:22:21.022,0,2022-07-25
69189aaddeab5375d296c43d,25/07/2022,G4a,1056,056,56,CLC,2025-11-15 15:22:21.094,2025-11-15 15:22:21.094,0,2022-07-25
69189aacdeab5375d296c428,25/07/2022,G2b,23788,788,88,LCC,2025-11-15 15:22:20.591,2025-11-15 15:22:20.591,0,2022-07-25
69189aaddeab5375d296c443,25/07/2022,G4c,0293,293,93,CLL,2025-11-15 15:22:21.236,2025-11-15 15:22:21.236,0,2022-07-25
69189aaddeab5375d296c449,25/07/2022,G5a,3061,061,61,CCL,2025-11-15 15:22:21.378,2025-11-15 15:22:21.378,0,2022-07-25
69189aaddeab5375d296c446,25/07/2022,G4d,3918,918,18,LLC,2025-11-15 15:22:21.307,2025-11-15 15:22:21.307,0,2022-07-25
69189aaedeab5375d296c46a,25/07/2022,G7c,02,02,02,,2025-11-15 15:22:22.165,2025-11-15 15:22:22.165,0,2022-07-25
69189aaedeab5375d296c467,25/07/2022,G7b,60,60,60,,2025-11-15 15:22:22.094,2025-11-15 15:22:22.094,0,2022-07-25
69189aaedeab5375d296c464,25/07/2022,G7a,18,18,18,,2025-11-15 15:22:22.022,2025-11-15 15:22:22.022,0,2022-07-25
69189aaddeab5375d296c461,25/07/2022,G6c,737,737,37,LLL,2025-11-15 15:22:21.951,2025-11-15 15:22:21.951,0,2022-07-25
69189aaddeab5375d296c45e,25/07/2022,G6b,637,637,37,CLL,2025-11-15 15:22:21.880,2025-11-15 15:22:21.880,0,2022-07-25
69189aaedeab5375d296c46d,25/07/2022,G7d,53,53,53,,2025-11-15 15:22:22.237,2025-11-15 15:22:22.237,0,2022-07-25
69189aaddeab5375d296c458,25/07/2022,G5f,9033,033,33,CLL,2025-11-15 15:22:21.737,2025-11-15 15:22:21.737,0,2022-07-25
69189aaddeab5375d296c455,25/07/2022,G5e,9816,816,16,CLC,2025-11-15 15:22:21.664,2025-11-15 15:22:21.664,0,2022-07-25
69189aaddeab5375d296c452,25/07/2022,G5d,4776,776,76,LLC,2025-11-15 15:22:21.592,2025-11-15 15:22:21.592,0,2022-07-25
69189aaddeab5375d296c44f,25/07/2022,G5c,5228,228,28,CCC,2025-11-15 15:22:21.521,2025-11-15 15:22:21.521,0,2022-07-25
69189aaddeab5375d296c44c,25/07/2022,G5b,5636,636,36,CLC,2025-11-15 15:22:21.450,2025-11-15 15:22:21.450,0,2022-07-25
69189aaddeab5375d296c45b,25/07/2022,G6a,755,755,55,LLL,2025-11-15 15:22:21.808,2025-11-15 15:22:21.808,0,2022-07-25
69189aabdeab5375d296c3ec,26/07/2022,G4a,2344,344,44,LCC,2025-11-15 15:22:19.157,2025-11-15 15:22:19.157,0,2022-07-26
69189aabdeab5375d296c3e9,26/07/2022,G3f,46439,439,39,CLL,2025-11-15 15:22:19.085,2025-11-15 15:22:19.085,0,2022-07-26
69189aabdeab5375d296c3e6,26/07/2022,G3e,63855,855,55,CLL,2025-11-15 15:22:19.010,2025-11-15 15:22:19.010,0,2022-07-26
69189aaadeab5375d296c3e3,26/07/2022,G3d,74791,791,91,LLL,2025-11-15 15:22:18.938,2025-11-15 15:22:18.938,0,2022-07-26
69189aaadeab5375d296c3e0,26/07/2022,G3c,68381,381,81,LCL,2025-11-15 15:22:18.867,2025-11-15 15:22:18.867,0,2022-07-26
69189aaadeab5375d296c3d4,26/07/2022,G2a,14877,877,77,CLL,2025-11-15 15:22:18.580,2025-11-15 15:22:18.580,0,2022-07-26
69189aaadeab5375d296c3d7,26/07/2022,G2b,72399,399,99,LLL,2025-11-15 15:22:18.652,2025-11-15 15:22:18.652,0,2022-07-26
69189aaadeab5375d296c3d1,26/07/2022,G1,96583,583,83,LCL,2025-11-15 15:22:18.509,2025-11-15 15:22:18.509,0,2022-07-26
69189aaadeab5375d296c3ce,26/07/2022,ĐB,00558,558,58,LLC,2025-11-15 15:22:18.438,2025-11-15 15:22:18.438,0,2022-07-26
69189aabdeab5375d296c3ef,26/07/2022,G4b,6667,667,67,CCL,2025-11-15 15:22:19.228,2025-11-15 15:22:19.228,0,2022-07-26
69189aaadeab5375d296c3da,26/07/2022,G3a,55785,785,85,LCL,2025-11-15 15:22:18.724,2025-11-15 15:22:18.724,0,2022-07-26
69189aabdeab5375d296c3f2,26/07/2022,G4c,0716,716,16,LLC,2025-11-15 15:22:19.299,2025-11-15 15:22:19.299,0,2022-07-26
69189aaadeab5375d296c3dd,26/07/2022,G3b,71653,653,53,CLL,2025-11-15 15:22:18.796,2025-11-15 15:22:18.796,0,2022-07-26
69189aabdeab5375d296c3f8,26/07/2022,G5a,5996,996,96,LLC,2025-11-15 15:22:19.442,2025-11-15 15:22:19.442,0,2022-07-26
69189aacdeab5375d296c419,26/07/2022,G7c,26,26,26,,2025-11-15 15:22:20.224,2025-11-15 15:22:20.224,0,2022-07-26
69189aacdeab5375d296c416,26/07/2022,G7b,35,35,35,,2025-11-15 15:22:20.153,2025-11-15 15:22:20.153,0,2022-07-26
69189aacdeab5375d296c413,26/07/2022,G7a,13,13,13,,2025-11-15 15:22:20.083,2025-11-15 15:22:20.083,0,2022-07-26
69189aacdeab5375d296c410,26/07/2022,G6c,802,802,02,CCC,2025-11-15 15:22:20.011,2025-11-15 15:22:20.011,0,2022-07-26
69189aabdeab5375d296c40d,26/07/2022,G6b,279,279,79,CLL,2025-11-15 15:22:19.940,2025-11-15 15:22:19.940,0,2022-07-26
69189aabdeab5375d296c40a,26/07/2022,G6a,217,217,17,CLL,2025-11-15 15:22:19.869,2025-11-15 15:22:19.869,0,2022-07-26
69189aabdeab5375d296c3f5,26/07/2022,G4d,5682,682,82,CCC,2025-11-15 15:22:19.371,2025-11-15 15:22:19.371,0,2022-07-26
69189aabdeab5375d296c407,26/07/2022,G5f,4113,113,13,LLL,2025-11-15 15:22:19.798,2025-11-15 15:22:19.798,0,2022-07-26
69189aabdeab5375d296c404,26/07/2022,G5e,1030,030,30,CLC,2025-11-15 15:22:19.727,2025-11-15 15:22:19.727,0,2022-07-26
69189aabdeab5375d296c401,26/07/2022,G5d,2698,698,98,CLC,2025-11-15 15:22:19.655,2025-11-15 15:22:19.655,0,2022-07-26
69189aabdeab5375d296c3fe,26/07/2022,G5c,0076,076,76,CLC,2025-11-15 15:22:19.584,2025-11-15 15:22:19.584,0,2022-07-26
69189aabdeab5375d296c3fb,26/07/2022,G5b,4337,337,37,LLL,2025-11-15 15:22:19.513,2025-11-15 15:22:19.513,0,2022-07-26
69189aacdeab5375d296c41c,26/07/2022,G7d,55,55,55,,2025-11-15 15:22:20.297,2025-11-15 15:22:20.297,0,2022-07-26
69189aa9deab5375d296c398,27/07/2022,G3f,91584,584,84,LCC,2025-11-15 15:22:17.151,2025-11-15 15:22:17.151,0,2022-07-27
69189aa9deab5375d296c395,27/07/2022,G3e,34038,038,38,CLC,2025-11-15 15:22:17.080,2025-11-15 15:22:17.080,0,2022-07-27
69189aa9deab5375d296c392,27/07/2022,G3d,14839,839,39,CLL,2025-11-15 15:22:17.008,2025-11-15 15:22:17.008,0,2022-07-27
69189aa8deab5375d296c38f,27/07/2022,G3c,83520,520,20,LCC,2025-11-15 15:22:16.936,2025-11-15 15:22:16.936,0,2022-07-27
69189aa8deab5375d296c38c,27/07/2022,G3b,69885,885,85,CCL,2025-11-15 15:22:16.864,2025-11-15 15:22:16.864,0,2022-07-27
69189aa8deab5375d296c383,27/07/2022,G2a,61771,771,71,LLL,2025-11-15 15:22:16.640,2025-11-15 15:22:16.640,0,2022-07-27
69189aa8deab5375d296c386,27/07/2022,G2b,47619,619,19,CLL,2025-11-15 15:22:16.712,2025-11-15 15:22:16.712,0,2022-07-27
69189aa8deab5375d296c380,27/07/2022,G1,63250,250,50,CLC,2025-11-15 15:22:16.568,2025-11-15 15:22:16.568,0,2022-07-27
69189aa8deab5375d296c37d,27/07/2022,ĐB,09155,155,55,LLL,2025-11-15 15:22:16.495,2025-11-15 15:22:16.495,0,2022-07-27
69189aa9deab5375d296c39b,27/07/2022,G4a,7099,099,99,CLL,2025-11-15 15:22:17.223,2025-11-15 15:22:17.223,0,2022-07-27
69189aa8deab5375d296c389,27/07/2022,G3a,30310,310,10,LLC,2025-11-15 15:22:16.793,2025-11-15 15:22:16.793,0,2022-07-27
69189aa9deab5375d296c39e,27/07/2022,G4b,8552,552,52,LLC,2025-11-15 15:22:17.294,2025-11-15 15:22:17.294,0,2022-07-27
69189aa9deab5375d296c3a1,27/07/2022,G4c,5600,600,00,CCC,2025-11-15 15:22:17.366,2025-11-15 15:22:17.366,0,2022-07-27
69189aa9deab5375d296c3a4,27/07/2022,G4d,5581,581,81,LCL,2025-11-15 15:22:17.437,2025-11-15 15:22:17.437,0,2022-07-27
69189aaadeab5375d296c3cb,27/07/2022,G7d,33,33,33,,2025-11-15 15:22:18.367,2025-11-15 15:22:18.367,0,2022-07-27
69189aaadeab5375d296c3c5,27/07/2022,G7b,15,15,15,,2025-11-15 15:22:18.219,2025-11-15 15:22:18.219,0,2022-07-27
69189aaadeab5375d296c3c2,27/07/2022,G7a,89,89,89,,2025-11-15 15:22:18.148,2025-11-15 15:22:18.148,0,2022-07-27
69189aaadeab5375d296c3bf,27/07/2022,G6c,820,820,20,CCC,2025-11-15 15:22:18.076,2025-11-15 15:22:18.076,0,2022-07-27
69189aaadeab5375d296c3bc,27/07/2022,G6b,752,752,52,LLC,2025-11-15 15:22:18.004,2025-11-15 15:22:18.004,0,2022-07-27
69189aa9deab5375d296c3b9,27/07/2022,G6a,712,712,12,LLC,2025-11-15 15:22:17.933,2025-11-15 15:22:17.933,0,2022-07-27
69189aaadeab5375d296c3c8,27/07/2022,G7c,41,41,41,,2025-11-15 15:22:18.291,2025-11-15 15:22:18.291,0,2022-07-27
69189aa9deab5375d296c3b3,27/07/2022,G5e,9842,842,42,CCC,2025-11-15 15:22:17.791,2025-11-15 15:22:17.791,0,2022-07-27
69189aa9deab5375d296c3b0,27/07/2022,G5d,7585,585,85,LCL,2025-11-15 15:22:17.721,2025-11-15 15:22:17.721,0,2022-07-27
69189aa9deab5375d296c3ad,27/07/2022,G5c,4090,090,90,CLC,2025-11-15 15:22:17.650,2025-11-15 15:22:17.650,0,2022-07-27
69189aa9deab5375d296c3aa,27/07/2022,G5b,1315,315,15,LLL,2025-11-15 15:22:17.578,2025-11-15 15:22:17.578,0,2022-07-27
69189aa9deab5375d296c3a7,27/07/2022,G5a,2215,215,15,CLL,2025-11-15 15:22:17.508,2025-11-15 15:22:17.508,0,2022-07-27
69189aa9deab5375d296c3b6,27/07/2022,G5f,0531,531,31,LLL,2025-11-15 15:22:17.862,2025-11-15 15:22:17.862,0,2022-07-27
69189aa7deab5375d296c347,28/07/2022,G3f,56960,960,60,LCC,2025-11-15 15:22:15.198,2025-11-15 15:22:15.198,0,2022-07-28
69189aa7deab5375d296c344,28/07/2022,G3e,86675,675,75,CLL,2025-11-15 15:22:15.126,2025-11-15 15:22:15.126,0,2022-07-28
69189aa7deab5375d296c341,28/07/2022,G3d,84140,140,40,LCC,2025-11-15 15:22:15.054,2025-11-15 15:22:15.054,0,2022-07-28
69189aa6deab5375d296c33e,28/07/2022,G3c,87625,625,25,CCL,2025-11-15 15:22:14.981,2025-11-15 15:22:14.981,0,2022-07-28
69189aa6deab5375d296c33b,28/07/2022,G3b,98701,701,01,LCL,2025-11-15 15:22:14.908,2025-11-15 15:22:14.908,0,2022-07-28
69189aa6deab5375d296c332,28/07/2022,G2a,98472,472,72,CLC,2025-11-15 15:22:14.692,2025-11-15 15:22:14.692,0,2022-07-28
69189aa6deab5375d296c335,28/07/2022,G2b,09449,449,49,CCL,2025-11-15 15:22:14.763,2025-11-15 15:22:14.763,0,2022-07-28
69189aa6deab5375d296c32f,28/07/2022,G1,61023,023,23,CCL,2025-11-15 15:22:14.619,2025-11-15 15:22:14.619,0,2022-07-28
69189aa6deab5375d296c32c,28/07/2022,ĐB,56590,590,90,LLC,2025-11-15 15:22:14.547,2025-11-15 15:22:14.547,0,2022-07-28
69189aa7deab5375d296c34a,28/07/2022,G4a,7664,664,64,CCC,2025-11-15 15:22:15.270,2025-11-15 15:22:15.270,0,2022-07-28
69189aa6deab5375d296c338,28/07/2022,G3a,04650,650,50,CLC,2025-11-15 15:22:14.836,2025-11-15 15:22:14.836,0,2022-07-28
69189aa7deab5375d296c34d,28/07/2022,G4b,1132,132,32,LLC,2025-11-15 15:22:15.342,2025-11-15 15:22:15.342,0,2022-07-28
69189aa8deab5375d296c37a,28/07/2022,G7d,15,15,15,,2025-11-15 15:22:16.424,2025-11-15 15:22:16.424,0,2022-07-28
69189aa7deab5375d296c353,28/07/2022,G4d,7758,758,58,LLC,2025-11-15 15:22:15.486,2025-11-15 15:22:15.486,0,2022-07-28
69189aa7deab5375d296c350,28/07/2022,G4c,0337,337,37,LLL,2025-11-15 15:22:15.414,2025-11-15 15:22:15.414,0,2022-07-28
69189aa8deab5375d296c374,28/07/2022,G7b,94,94,94,,2025-11-15 15:22:16.280,2025-11-15 15:22:16.280,0,2022-07-28
69189aa8deab5375d296c371,28/07/2022,G7a,10,10,10,,2025-11-15 15:22:16.209,2025-11-15 15:22:16.209,0,2022-07-28
69189aa8deab5375d296c36e,28/07/2022,G6c,034,034,34,CLC,2025-11-15 15:22:16.137,2025-11-15 15:22:16.137,0,2022-07-28
69189aa8deab5375d296c36b,28/07/2022,G6b,902,902,02,LCC,2025-11-15 15:22:16.065,2025-11-15 15:22:16.065,0,2022-07-28
69189aa7deab5375d296c368,28/07/2022,G6a,413,413,13,CLL,2025-11-15 15:22:15.993,2025-11-15 15:22:15.993,0,2022-07-28
69189aa8deab5375d296c377,28/07/2022,G7c,32,32,32,,2025-11-15 15:22:16.352,2025-11-15 15:22:16.352,0,2022-07-28
69189aa7deab5375d296c362,28/07/2022,G5e,5560,560,60,LCC,2025-11-15 15:22:15.848,2025-11-15 15:22:15.848,0,2022-07-28
69189aa7deab5375d296c35f,28/07/2022,G5d,1670,670,70,CLC,2025-11-15 15:22:15.776,2025-11-15 15:22:15.776,0,2022-07-28
69189aa7deab5375d296c35c,28/07/2022,G5c,3476,476,76,CLC,2025-11-15 15:22:15.703,2025-11-15 15:22:15.703,0,2022-07-28
69189aa7deab5375d296c359,28/07/2022,G5b,9054,054,54,CLC,2025-11-15 15:22:15.631,2025-11-15 15:22:15.631,0,2022-07-28
69189aa7deab5375d296c356,28/07/2022,G5a,7166,166,66,LCC,2025-11-15 15:22:15.558,2025-11-15 15:22:15.558,0,2022-07-28
69189aa7deab5375d296c365,28/07/2022,G5f,5790,790,90,LLC,2025-11-15 15:22:15.920,2025-11-15 15:22:15.920,0,2022-07-28
69189aa5deab5375d296c2f6,29/07/2022,G3f,17285,285,85,CCL,2025-11-15 15:22:13.264,2025-11-15 15:22:13.264,0,2022-07-29
69189aa5deab5375d296c2f3,29/07/2022,G3e,80769,769,69,LCL,2025-11-15 15:22:13.192,2025-11-15 15:22:13.192,0,2022-07-29
69189aa5deab5375d296c2f0,29/07/2022,G3d,95717,717,17,LLL,2025-11-15 15:22:13.122,2025-11-15 15:22:13.122,0,2022-07-29
69189aa5deab5375d296c2ed,29/07/2022,G3c,53358,358,58,LLC,2025-11-15 15:22:13.051,2025-11-15 15:22:13.051,0,2022-07-29
69189aa4deab5375d296c2ea,29/07/2022,G3b,06646,646,46,CCC,2025-11-15 15:22:12.980,2025-11-15 15:22:12.980,0,2022-07-29
69189aa4deab5375d296c2e1,29/07/2022,G2a,84138,138,38,LLC,2025-11-15 15:22:12.765,2025-11-15 15:22:12.765,0,2022-07-29
69189aa4deab5375d296c2e4,29/07/2022,G2b,43275,275,75,CLL,2025-11-15 15:22:12.836,2025-11-15 15:22:12.836,0,2022-07-29
69189aa4deab5375d296c2de,29/07/2022,G1,26296,296,96,CLC,2025-11-15 15:22:12.694,2025-11-15 15:22:12.694,0,2022-07-29
69189aa4deab5375d296c2db,29/07/2022,ĐB,92303,303,03,LCL,2025-11-15 15:22:12.622,2025-11-15 15:22:12.622,0,2022-07-29
69189aa5deab5375d296c2f9,29/07/2022,G4a,9639,639,39,CLL,2025-11-15 15:22:13.335,2025-11-15 15:22:13.335,0,2022-07-29
69189aa4deab5375d296c2e7,29/07/2022,G3a,36178,178,78,LLC,2025-11-15 15:22:12.908,2025-11-15 15:22:12.908,0,2022-07-29
69189aa5deab5375d296c2fc,29/07/2022,G4b,4044,044,44,CCC,2025-11-15 15:22:13.406,2025-11-15 15:22:13.406,0,2022-07-29
69189aa6deab5375d296c329,29/07/2022,G7d,16,16,16,,2025-11-15 15:22:14.476,2025-11-15 15:22:14.476,0,2022-07-29
69189aa5deab5375d296c302,29/07/2022,G4d,9291,291,91,CLL,2025-11-15 15:22:13.549,2025-11-15 15:22:13.549,0,2022-07-29
69189aa6deab5375d296c323,29/07/2022,G7b,15,15,15,,2025-11-15 15:22:14.332,2025-11-15 15:22:14.332,0,2022-07-29
69189aa6deab5375d296c320,29/07/2022,G7a,49,49,49,,2025-11-15 15:22:14.261,2025-11-15 15:22:14.261,0,2022-07-29
69189aa6deab5375d296c31d,29/07/2022,G6c,725,725,25,LCL,2025-11-15 15:22:14.190,2025-11-15 15:22:14.190,0,2022-07-29
69189aa6deab5375d296c31a,29/07/2022,G6b,149,149,49,LCL,2025-11-15 15:22:14.118,2025-11-15 15:22:14.118,0,2022-07-29
